id,bid_number,parent_bid,ra_or_bid,category,full_category,quantity,item_count,status,is_custom,is_high_value,is_boq,start_date,end_date,ministry,department,buyer_id,category_id
9298492,GEM/2026/B/7512173,,Bid,"Catering service (Duration Based) - VEG, NON-VEG; BREAKFAST, LUNCH, DINNER, SNACK/HIGH TEA; DIET AS","Catering service (Duration Based) - VEG, NON-VEG; BREAKFAST, LUNCH, DINNER, SNACK/HIGH TEA; DIET AS PER MENU",636,1,2,0,False,False,2026-05-07T11:43:51Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Defence,33@lal,services_home_rest_ca71416537
9274331,GEM/2026/B/7490445,,Bid,PISTON SLEEVE ASSY (TATRA T-815),PISTON SLEEVE ASSY (TATRA T-815),2,1,2,1,False,False,2026-04-30T11:54:09Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Military Affairs,srijankhurana.976,home_univ_univ_univ_univ
9287476,GEM/2026/B/7502092,,Bid,Catering service (Duration Based) - VEG AND NON VEG; Breakfast Lunch Dinner Snacks High Tea; Regula,Catering service (Duration Based) - VEG AND NON VEG; Breakfast Lunch Dinner Snacks High Tea; Regular Thali,530,1,2,0,False,False,2026-05-05T12:23:35Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Defence,sekh.shahrukh658@navy.gov.in,services_home_rest_ca71416537
9308581,GEM/2026/R/665582,GEM/2026/B/7456871,RA,Ordinary Portland Cement (V3) Confirming to IS 269,Ordinary Portland Cement (V3) Confirming to IS 269,3360,1,2,0,False,False,2026-05-10T12:00:00Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Defence,bro-ds@759,home_stru_conc_ceme_or02882125
9303649,GEM/2026/R/665129,GEM/2026/B/7415764,RA,"Revolving Chair (V5),Revolving Chair (V5),Modular Table / Meeting Table / Centre Table (V2),Waiting","Revolving Chair (V5),Revolving Chair (V5),Modular Table / Meeting Table / Centre Table (V2),Waiting Area / Airport Terminal / Public Place / Reception area Chair or Seat (V2),Pin Up Notice Board (V2)",470,5,2,0,False,False,2026-05-09T12:00:00Z,2026-05-11T12:00:00Z,,Environment & Forest Department Bihar,ap_bfcri_munger,"home_fu14684684_acco_fu82806882_re71201828,home_fu14684684_acco_offi_mo51130563,home_furn_acco_chai_wait,home_offi_of64586874_boar_pinu"
9303641,GEM/2026/R/665128,GEM/2026/B/7415787,RA,Cotton Mattresses,Cotton Mattresses,200,1,2,0,False,False,2026-05-09T12:00:00Z,2026-05-11T12:00:00Z,,Environment & Forest Department Bihar,ap_bfcri_munger,home_dome_bedc_bedc_cott
9303525,GEM/2026/R/665113,GEM/2026/B/7365773,RA,"Custom Bid for Services - Conveyor belt changing, belt jointing, rubber lagging of conveyor belt dr","Custom Bid for Services - Conveyor belt changing, belt jointing, rubber lagging of conveyor belt drums of process Plants  of IOC Rajhara",1,1,2,0,False,False,2026-05-09T12:00:00Z,2026-05-11T12:00:00Z,Ministry of Steel,Steel Authority of India Limited,B003874,services_home_cust
9260501,GEM/2026/B/7478141,,Bid,"Bty Load tester portable,Weller soldering station,Araldehite,Isopropyle,Welding machine 400 AMP,Fac","Bty Load tester portable,Weller soldering station,Araldehite,Isopropyle,Welding machine 400 AMP,Face shield glass,Drill Bit,Board 15 AMP,Anvil,Brass wool",34,10,2,0,False,True,2026-04-26T21:28:24Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Military Affairs,mohitdhawan.335,home_boq_boql_boql_boq
9256067,GEM/2026/B/7474180,,Bid,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - 220KV S/S Vrindava","Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - 220KV S/S Vrindavan; 36KV VCB; Service Provider",1,1,2,0,False,False,2026-04-24T16:06:13Z,2026-05-11T12:00:00Z,,Energy Department Uttar Pradesh,AE@mathura7,services_home_repa_re22373363
9219434,GEM/2026/B/7441160,,Bid,"Auditorium Chair (V2),Chair for General Purpose,Sofa (V3),Sofa (V3)","Auditorium Chair (V2),Chair for General Purpose,Sofa (V3),Sofa (V3)",256,4,2,0,False,False,2026-04-25T18:29:36Z,2026-05-11T12:00:00Z,,Public Works Department Jammu and Kashmir,BUYER-XENRNBHANDWARA@JK.GOV.IN,"home_furn_comm_seat_audi,home_fu14684684_acco_fu82806882_fixe,home_fu14684684_acco_fu82806882_sofa"
9253787,GEM/2026/B/7472094,,Bid,Chair for General Purpose,Chair for General Purpose,10,1,2,0,False,False,2026-04-24T11:28:06Z,2026-05-11T12:00:00Z,Ministry of Food Processing Industries,NA,SASU411,home_fu14684684_acco_fu82806882_fixe
9236658,GEM/2026/B/7456556,,Bid,"Thread envelope Small,Thread envelope Medium,Thread envelope,Brown Envelope Small,Brown Envelope Me","Thread envelope Small,Thread envelope Medium,Thread envelope,Brown Envelope Small,Brown Envelope Medium,Box File,Spring File,Pen Holder,Plastic Container Small Size,Glue Stick Big,Ball Pen Blue,Gel Pen Blue,Candles,Dusting Cloth,Pochha Cloth,Table Cloth,Broom,Coconut Broom,Cello Tape Brown,Match Box,Cello Tape Transperent,Single Punching Machine,Harpic,Lizol,Dettol Hand Wash Refiller,Thermos Bottle,Spiral Diary,Ink Pad,Tissue Paper,File Flags Sticky,Sealing Wax melting stove",1636,31,2,0,False,True,2026-04-20T11:46:48Z,2026-05-11T12:00:00Z,Ministry of Home Affairs,Women Safety Division,107308,home_boq_boql_boql_boq
9236600,GEM/2026/B/7456504,,Bid,"ACT Test Cartridges, Box of 50 Cartridges","ACT Test Cartridges, Box of 50 Cartridges",6,1,2,1,False,False,2026-04-20T11:41:06Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Military Affairs,7AFHMEDSTR,home_univ_univ_univ_univ
9236389,GEM/2026/B/7456335,,Bid,"A four Paper Ream,Registers Account,Notebook Diary,Ball Pen Blue,Envelope,Fevistick Gluestick,Camli","A four Paper Ream,Registers Account,Notebook Diary,Ball Pen Blue,Envelope,Fevistick Gluestick,Camlin Glue,Match Box,Sealing wax,Envelope,Candles,Cover File,Note Sheet,Paper Weight,Scissors,Whitener,Highlighter,Stapler,Stapler2,Stapler Pin,Notepad,White Board Marker,Brown Envelope,Cloth Duster,Water Bottles,Dettol Hand Wash,Room Freshener,Floor Cleaning Liquid,Harpic Toilet Clener,Broom,Bucket,Mug,Door Mat,Colin Liquid,Dustbin,Mopping Cloth",1326,36,2,0,False,True,2026-04-20T11:23:46Z,2026-05-11T12:00:00Z,Ministry of Home Affairs,Women Safety Division,107308,home_boq_boql_boql_boq
9303958,GEM/2026/R/665153,GEM/2026/B/7458602,RA,"Repair and Overhauling Service - built up trucks; TATA MOTORS; Yes; Buyer Premises,Repair and Overh","Repair and Overhauling Service - built up trucks; TATA MOTORS; Yes; Buyer Premises,Repair and Overhauling Service - cars; TATA MOTORS; Yes; Buyer Premises,Repair and Overhauling Service - cars; TATA MOTORS; Yes; Buyer Premises,Repair and Overhauling Service - cars; TATA MOTORS; Yes; Buyer Premises,Repair and Overhauling Service - Buses for State Road Transport; EICHER; Yes; Buyer Premises,Repair and Overhauling Service - built up trucks; EICHER; Yes; Buyer Premises,Repair and Overhauling Service - cars; TATA MOTORS; Yes; Buyer Premises,Repair and Overhauling Service - built up trucks; TATA MOTORS; Yes; Buyer Premises,Repair and Overhauling Service - built up trucks; EICHER; Yes; Buyer Premises,Repair and Overhauling Service - built up trucks; TATA MOTORS; Yes; Buyer Premises,Repair and Overhauling Service - built up trucks; TATA MOTORS; Yes; Buyer Premises,Repair and Overhauling Service - built up trucks; TATA MOTORS; Yes; Buyer Premises,Repair and Overhauling Service - built up trucks; TATA MOTORS; Yes; Buye",86,22,2,0,False,False,2026-05-09T12:00:00Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Military Affairs,lgsoffr@rajasansi,services_home_gene
9303666,GEM/2026/R/665131,GEM/2026/B/7410397,RA,Customized AMC/CMC for Pre-owned Products - Comprehensive Annual Maintenance Contract for CCTV setu,Customized AMC/CMC for Pre-owned Products - Comprehensive Annual Maintenance Contract for CCTV setup; Secureye etc; Comprehensive Maintenance Contract (CMC); monthly; No,1,1,2,0,False,False,2026-05-09T12:00:00Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Military Affairs,sbsobly@123,services_home_cu15054518
9303659,GEM/2026/R/665130,GEM/2026/B/7466311,RA,Refilling of Industrial Gases in Cylinders - Argon Gas; Cubic Meter,Refilling of Industrial Gases in Cylinders - Argon Gas; Cubic Meter,350,1,2,0,False,False,2026-05-09T12:00:00Z,2026-05-11T12:00:00Z,Ministry of Jal Shakti,Department of Water Resources River Development and Ganga Rejuvenation,rishiraj,services_home_re43623523
9303563,GEM/2026/R/665118,GEM/2026/B/7346675,RA,"Soil Investigation 1,Soil Investigation 2,Soil Investigation 3,Soil Investigation 4,Soil Investigat","Soil Investigation 1,Soil Investigation 2,Soil Investigation 3,Soil Investigation 4,Soil Investigation 5",15,5,2,0,False,True,2026-05-09T12:00:00Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Military Affairs,agepedc,home_boq_boql_boql_boq
9303498,GEM/2026/R/665111,GEM/2026/B/7412464,RA,Cotton Seed Cake Expeller (undecorticated),Cotton Seed Cake Expeller (undecorticated),30000,1,2,1,False,False,2026-05-09T12:00:00Z,2026-05-11T12:00:00Z,Ministry of Agriculture and Farmers Welfare,Department of Agricultural Research and Education (DARE),jogindercirb,home_univ_univ_univ_univ
9303485,GEM/2026/R/665108,GEM/2026/B/7450385,RA,"Annual Maintenance Service - Desktops,  Laptops and Peripherals - Printer   (Monochrome , Laser  , ","Annual Maintenance Service - Desktops,  Laptops and Peripherals - Printer   (Monochrome , Laser  , Composite Cartridge  ); hp",15,1,2,0,False,False,2026-05-09T12:00:00Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Military Affairs,BSOGEDDN1,services_home_an53158604_an00015311
9274228,GEM/2026/B/7490352,,Bid,Custom Bid for Services - DD PUMP COVER WELDING,Custom Bid for Services - DD PUMP COVER WELDING,1,1,2,0,False,False,2026-04-30T11:51:49Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Military Affairs,GV.AKHILESH557@NAVY.GOV.IN,services_home_cust
9274183,GEM/2026/B/7490312,,Bid,Monthly Basis Cab & Taxi Hiring Services - SUV; 2500 km x 320 hours; Local,Monthly Basis Cab & Taxi Hiring Services - SUV; 2500 km x 320 hours; Local,1,1,2,0,False,False,2026-04-30T11:46:52Z,2026-05-11T12:00:00Z,Ministry of Finance,Department of Revenue,BUYER@DGPMSRU,services_home_ve54336454_mont
9274132,GEM/2026/B/7490262,,Bid,FULLY MACHINED LABYRINTH RING SEGMENT-3 AS PER DRG. 36110403736/01 WITH MATERIAL AS PER SPECN. IS73,FULLY MACHINED LABYRINTH RING SEGMENT-3 AS PER DRG. 36110403736/01 WITH MATERIAL AS PER SPECN. IS736,60,1,2,1,False,False,2026-04-30T11:32:10Z,2026-05-11T12:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,buyer6@herp,home_univ_univ_univ_univ
9274112,GEM/2026/B/7490242,,Bid,"Sensor Rk Plus,Brake pipe MPV,Clutch plate 2 point 5 Ton,Self starter 24V 2 point 5 Ton,Alternator ","Sensor Rk Plus,Brake pipe MPV,Clutch plate 2 point 5 Ton,Self starter 24V 2 point 5 Ton,Alternator 24V 2 point 5 Ton,Wiper blade modify 2 point 5 Ton,Wiper blade 2 point 5 Ton,Fog light relay 2 point 5 Ton,Side indicator assy 2 point 5 Ton,Starting solenoid valve 2 point 5 Ton,Reverse switch 2 point 5 Ton,Combination switch 2 point 5 Ton,Head light LED Bulb 12V With holder Rk,Fuel relay 12V Rk,Jalwa horn 12V Rk,Siren 12V Rk",55,16,2,0,False,True,2026-04-30T11:50:06Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Military Affairs,Gowtham@rmo50,home_boq_boql_boql_boq
9274064,GEM/2026/B/7490199,,Bid,"SPINDLE GEAR, DWN: 004.06. 011/440 G, DWI: AG,SPINDLE GEAR, 12IN, DWN: 04/06/011/929B,BOX, COUPLING","SPINDLE GEAR, DWN: 004.06. 011/440 G, DWI: AG,SPINDLE GEAR, 12IN, DWN: 04/06/011/929B,BOX, COUPLING, DWN: 04.06. 011/448D",18,3,2,1,False,False,2026-04-30T11:30:32Z,2026-05-11T12:00:00Z,Ministry of Steel,Steel Authority of India Limited,Bku@5365,home_univ_univ_univ_univ
9274063,GEM/2026/B/7490198,,Bid,"Fuel Filter,Fuel Filter Catridge,Air Filter,Oil Filter Catridge,Ignition Switch,Clutch Rel Brg,Clut","Fuel Filter,Fuel Filter Catridge,Air Filter,Oil Filter Catridge,Ignition Switch,Clutch Rel Brg,Clutch Master Cylinder,Clutch Plate and Pressure Plate,Regulator,Oil Filter Catridge,Speedometer Gear",12,11,2,0,False,True,2026-04-30T11:23:29Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Military Affairs,JCOIC150,home_boq_boql_boql_boq
9274055,GEM/2026/B/7490190,,Bid,"Split Air Conditioner, Wall Mount Type (V3) ISI Marked to IS 1391 (Part 2)","Split Air Conditioner, Wall Mount Type (V3) ISI Marked to IS 1391 (Part 2)",2,1,2,0,False,False,2026-04-30T12:07:56Z,2026-05-11T12:00:00Z,,Labour Department Puducherry,buycon3.ldp.py@gembuyer.in,home_dist_heat_cool_sp78454375
9274012,GEM/2026/B/7490151,,Bid,VALVE LEVER-FABRICATED AND M/CD ITEM FOR HY-1141.00 AS PER DRG NO 36141002783 AND SPEC AS PER AA011,"VALVE LEVER-FABRICATED AND M/CD ITEM FOR HY-1141.00 AS PER DRG NO 36141002783 AND SPEC AS PER AA0119,VALVE SHAFT, VAR-02 (HY-1141.09) FULLY M/CD ITEM AS PER DRG 36140402306/02 WITH MATL AS PER SPECN. AA",40,2,2,1,False,False,2026-04-30T11:21:16Z,2026-05-11T12:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,buyer6@herp,home_univ_univ_univ_univ
9273902,GEM/2026/B/7490050,,Bid,"Capacitor,IC Mosphet,Diode,SPO2 Prob,BP Cuff,Bty 12V 26AH,Bty 12V","Capacitor,IC Mosphet,Diode,SPO2 Prob,BP Cuff,Bty 12V 26AH,Bty 12V",29,7,2,0,False,True,2026-04-30T11:10:52Z,2026-05-11T12:00:00Z,Ministry of Defence,Department of Military Affairs,JCOIC150,home_boq_boql_boql_boq
