id,bid_number,parent_bid,ra_or_bid,category,full_category,quantity,item_count,status,is_custom,is_high_value,is_boq,start_date,end_date,ministry,department,buyer_id,category_id
9104735,GEM/2026/B/7341967,,Bid,Monthly Basis Cab & Taxi Hiring Services - Hatchback; 2080 Km x 260 Hrs for 2 Vehs & 4160 Kms x 260,Monthly Basis Cab & Taxi Hiring Services - Hatchback; 2080 Km x 260 Hrs for 2 Vehs & 4160 Kms x 260 Hrs for 1 Veh; Local,3,1,2,0,False,False,2026-05-07T16:50:21Z,2026-05-18T17:00:00Z,Ministry of Defence,Department of Military Affairs,GEPROJECT1NAVYVIZAG,services_home_ve54336454_mont
9230836,GEM/2026/B/7451454,,Bid,Custom Bid for Services - Rapair and maint of Eicher BA No 14D 193999W,Custom Bid for Services - Rapair and maint of Eicher BA No 14D 193999W,1,1,2,0,False,False,2026-05-08T16:24:56Z,2026-05-18T17:00:00Z,Ministry of Defence,Department of Military Affairs,yograjs301-cgo@gov.in,services_home_cust
9335467,GEM/2026/R/668124,GEM/2026/B/7452480,RA,"Provn of 24 x Bathroom Block 1C,Steel structure,HARDWARE,PIR PANEL DETAILS,B R Items,E M Items","Provn of 24 x Bathroom Block 1C,Steel structure,HARDWARE,PIR PANEL DETAILS,B R Items,E M Items",144,6,2,0,False,True,2026-05-16T15:00:00Z,2026-05-18T16:56:45Z,Ministry of Defence,Department of Military Affairs,ketan.262h,home_boq_boql_boql_boq
9335393,GEM/2026/R/668116,GEM/2026/B/7303982,RA,TARPOLINE COVER FOR GENERATING STATION,TARPOLINE COVER FOR GENERATING STATION,51,1,2,1,False,False,2026-05-16T15:00:00Z,2026-05-18T16:53:53Z,Ministry of Defence,Department of Military Affairs,LGSOFFR11,home_univ_univ_univ_univ
9339926,GEM/2026/R/668599,GEM/2026/B/7473338,RA,Swarm drones demonstration alongwith audio and video visual,Swarm drones demonstration alongwith audio and video visual,1,1,2,1,False,False,2026-05-17T15:00:00Z,2026-05-18T16:43:45Z,Ministry of Defence,Department of Military Affairs,jetenderdeep,home_univ_univ_univ_univ
9333841,GEM/2026/R/667982,GEM/2026/B/7200609,RA,"1362874045,1362874252,1362874339,1362874427,1362874483,1362874780,1362874785,1362874858,1362874962,","1362874045,1362874252,1362874339,1362874427,1362874483,1362874780,1362874785,1362874858,1362874962,1362883202,1362883252,1362883339,1362883427",1580,13,2,0,False,True,2026-05-16T12:00:00Z,2026-05-18T16:39:19Z,Ministry of Defence,Department of Defence Production,engg4.gsl,home_boq_boql_boql_boq
9328622,GEM/2026/R/667523,GEM/2026/B/7352673,RA,Entry and Mid Level Desktop Computer,Entry and Mid Level Desktop Computer,138,1,2,0,False,False,2026-05-15T13:00:00Z,2026-05-18T16:38:57Z,,Health and Family Welfare Department Delhi,dr.shrikant,home_info_comp_comp_entr
9329961,GEM/2026/R/667601,GEM/2025/B/7049458,RA,Buses for State Road Transport (V2),Buses for State Road Transport (V2),20,1,2,0,False,False,2026-05-15T15:00:00Z,2026-05-18T16:38:42Z,,Transport Department Jammu and Kashmir,GM_ESTATESJMU,home_ve66014551_moto_pass_bu27782825
9335776,GEM/2026/R/668156,GEM/2026/B/7227720,RA,"Supply of material for CCTV,installation, testing and commissioning","Supply of material for CCTV,installation, testing and commissioning",2,2,2,1,False,False,2026-05-16T16:00:00Z,2026-05-18T16:22:42Z,Ministry of Petroleum and Natural Gas,NA,chanakya.hrrl,home_univ_univ_univ_univ
9330373,GEM/2026/R/667629,GEM/2026/B/7392173,RA,8201163413/COPIER PAPER A4 SIZE -80 GSM,8201163413/COPIER PAPER A4 SIZE -80 GSM,500,1,2,1,False,False,2026-05-15T16:00:00Z,2026-05-18T16:12:59Z,Ministry of Defence,Department of Defence Production,ymw@beml,home_univ_univ_univ_univ
9335996,GEM/2026/R/668175,GEM/2026/B/7445235,RA,Posterior Chamber Intraocular Lens (PCIOL),Posterior Chamber Intraocular Lens (PCIOL),400,1,2,0,False,False,2026-05-16T16:00:00Z,2026-05-18T16:08:11Z,Ministry of Labour and Employment,Employees State Insuarnce Corporation,amitabha.das,home_medi_surg_su85387253_post
9334035,GEM/2026/R/668001,GEM/2026/B/7404767,RA,"BLDC Ceiling Fan,BLDC Ceiling Fan,BLDC Ceiling Fan,BLDC Ceiling Fan,Safety cord for Fans,Safety cor","BLDC Ceiling Fan,BLDC Ceiling Fan,BLDC Ceiling Fan,BLDC Ceiling Fan,Safety cord for Fans,Safety cord for Fans,Safety cord for Fans,Safety cord for Fans,Down Rod for ceiling Fan 300 mm Long,Down Rod for ceiling Fan 450 mm Long,Down Rod for ceiling Fan 600 mm Long",12940,11,2,0,False,True,2026-05-16T13:00:00Z,2026-05-18T16:07:27Z,Ministry of Defence,Department of Military Affairs,SBSO@zone-ce,home_boq_boql_boql_boq
9333381,GEM/2026/R/667930,GEM/2026/B/7345028,RA,All in One PC (V2),All in One PC (V2),10,1,2,0,False,False,2026-05-16T12:00:00Z,2026-05-18T16:07:00Z,Ministry of Defence,Department of Defence,ivar1904,home_info_comp_comp_al55870105
9335428,GEM/2026/R/668120,GEM/2026/B/7474929,RA,"Title1,Title2,Title3,Title4,Title5,Title6,Title7,Title8","Title1,Title2,Title3,Title4,Title5,Title6,Title7,Title8",455,8,2,0,False,True,2026-05-16T15:00:00Z,2026-05-18T16:05:20Z,Ministry of Defence,Department of Military Affairs,SMO@077,home_boq_boql_boql_boq
9335711,GEM/2026/R/668148,GEM/2026/B/7424071,RA,Laptop with macOS,Laptop with macOS,1,1,2,1,False,False,2026-05-16T16:00:00Z,2026-05-18T16:04:29Z,Ministry of Defence,Department of Defence Research & Development,Cmmdsp,home_univ_univ_univ_univ
9336216,GEM/2026/R/668189,GEM/2026/B/7438348,RA,"BOQ 1,BOQ 2,BOQ 3,BOQ 4,BOQ 5,BOQ 6,BOQ 7,BOQ 8,BOQ 9","BOQ 1,BOQ 2,BOQ 3,BOQ 4,BOQ 5,BOQ 6,BOQ 7,BOQ 8,BOQ 9",14075,9,2,0,False,True,2026-05-16T17:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,Prov_Officer123,home_boq_boql_boql_boq
9336165,GEM/2026/R/668186,GEM/2026/B/7459173,RA,"Supply installation testing and commissioning of 58.5 KVA under Job No 2560 as per store list att,C","Supply installation testing and commissioning of 58.5 KVA under Job No 2560 as per store list att,Cement 43 Grade OPC packed in HDPE bag each 50 kg wt Conforming to IS 8112 1989,Coarse Sand free from vegetation,Coarse aggregate 20mm graded,Coarse aggregate 40mm graded,Hard Core 40 to 63 mm graded,Stone for RR Masonry less than 6 inch,Pre painted galvalume aluminum zinc coating GI based corrugated steel sheet 0.50 mm thick an colour having a tensile strength,MS Pipe med grade 50mm dia confirming to IS 1611 1998,Painting Brush 4 inch,Anti corrosive red oxide zinc chromate primer,Synthetic paint enamelled OG,Thinner,Self driving screw for PPGI sheet,Iron welding rod,MCB SPN 240 Volts 32 Amps,MCB SP 6 to 32 Amps,PVC tape 19mm wide 5m long,On load Change over switch within sheet steel enclosure,Cable PVC insulated electric cables heavy duty 1100 volts grade multi stranded copper conductor of,Cable PVC insulated electric cables heavy duty 1100 volts grade multi stranded copper conductor of,Cable XLPE insulated scre",504,41,2,0,False,True,2026-05-16T16:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,ishanu_GEM,home_boq_boql_boql_boq
9336069,GEM/2026/R/668179,GEM/2026/B/7459360,RA,"Supply installation testing and commissioning of 58.5 KVA under Job No 2559 as per store list att,C","Supply installation testing and commissioning of 58.5 KVA under Job No 2559 as per store list att,Cement 43 Grade OPC packed in HDPE bag each 50 kg wt Conforming to IS 8112 1989,Coarse Sand free from vegetation,Coarse aggregate 20mm graded,Coarse aggregate 40mm graded,Hard Core 40 to 63 mm graded,Stone for RR Masonry less than 6 inch,Pre painted galvalume aluminum zinc coating GI based corrugated steel sheet 0.50 mm thick an colour having a tensile strength,MS Pipe med grade 50mm dia confirming to IS 1611 1998,Painting Brush 4 inch,Anti corrosive red oxide zinc chromate primer,Synthetic paint enamelled OG,Thinner,Self driving screw for PPGI sheet,Iron welding rod,MCB SPN 240 Volts 32 Amps,MCB SP 6 to 32 Amps,PVC tape 19mm wide 5m long,On load Change over switch within sheet steel enclosure,Cable PVC insulated electric cables heavy duty 1100 volts grade multi stranded copper conductor of,Cable PVC insulated electric cables heavy duty 1100 volts grade multi stranded copper conductor of,Cable XLPE insulated scre",504,41,2,0,False,True,2026-05-16T16:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,ishanu_GEM,home_boq_boql_boql_boq
9335855,GEM/2026/B/7546028,,Bid,XLPE Cable for Working Voltage up to and Including 1.1 KV Marked To IS 7098 (Part 1),XLPE Cable for Working Voltage up to and Including 1.1 KV Marked To IS 7098 (Part 1),1200,1,2,0,False,False,2026-05-15T15:36:50Z,2026-05-18T16:00:00Z,Ministry of Power,BHARATIYA RAIL BIJLEE Company Limited,RCYADAV@NTPC.CO.IN,home_powe_elec_elec_xl32325872
9335853,GEM/2026/R/668162,GEM/2026/B/7442598,RA,"Gate Board two side light six of 20 feet on the name of office including fitting,ACP Board with let","Gate Board two side light six of 20 feet on the name of office including fitting,ACP Board with letter Iron Angles size of 21x2.5feet, back ground colour Maroon,Stainless steel frame with printed wall of works size of 48x15.6 inch,Heating rod of room heater gopi 1500W,Heating rod of Maharaja room heater 01200 W",31,5,2,0,False,True,2026-05-16T16:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,SBSOCWEJRC,home_boq_boql_boql_boq
9336165,GEM/2026/R/668186,GEM/2026/B/7459173,RA,"Supply installation testing and commissioning of 58.5 KVA under Job No 2560 as per store list att,C","Supply installation testing and commissioning of 58.5 KVA under Job No 2560 as per store list att,Cement 43 Grade OPC packed in HDPE bag each 50 kg wt Conforming to IS 8112 1989,Coarse Sand free from vegetation,Coarse aggregate 20mm graded,Coarse aggregate 40mm graded,Hard Core 40 to 63 mm graded,Stone for RR Masonry less than 6 inch,Pre painted galvalume aluminum zinc coating GI based corrugated steel sheet 0.50 mm thick an colour having a tensile strength,MS Pipe med grade 50mm dia confirming to IS 1611 1998,Painting Brush 4 inch,Anti corrosive red oxide zinc chromate primer,Synthetic paint enamelled OG,Thinner,Self driving screw for PPGI sheet,Iron welding rod,MCB SPN 240 Volts 32 Amps,MCB SP 6 to 32 Amps,PVC tape 19mm wide 5m long,On load Change over switch within sheet steel enclosure,Cable PVC insulated electric cables heavy duty 1100 volts grade multi stranded copper conductor of,Cable PVC insulated electric cables heavy duty 1100 volts grade multi stranded copper conductor of,Cable XLPE insulated scre",504,41,2,0,False,True,2026-05-16T16:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,ishanu_GEM,home_boq_boql_boql_boq
9336069,GEM/2026/R/668179,GEM/2026/B/7459360,RA,"Supply installation testing and commissioning of 58.5 KVA under Job No 2559 as per store list att,C","Supply installation testing and commissioning of 58.5 KVA under Job No 2559 as per store list att,Cement 43 Grade OPC packed in HDPE bag each 50 kg wt Conforming to IS 8112 1989,Coarse Sand free from vegetation,Coarse aggregate 20mm graded,Coarse aggregate 40mm graded,Hard Core 40 to 63 mm graded,Stone for RR Masonry less than 6 inch,Pre painted galvalume aluminum zinc coating GI based corrugated steel sheet 0.50 mm thick an colour having a tensile strength,MS Pipe med grade 50mm dia confirming to IS 1611 1998,Painting Brush 4 inch,Anti corrosive red oxide zinc chromate primer,Synthetic paint enamelled OG,Thinner,Self driving screw for PPGI sheet,Iron welding rod,MCB SPN 240 Volts 32 Amps,MCB SP 6 to 32 Amps,PVC tape 19mm wide 5m long,On load Change over switch within sheet steel enclosure,Cable PVC insulated electric cables heavy duty 1100 volts grade multi stranded copper conductor of,Cable PVC insulated electric cables heavy duty 1100 volts grade multi stranded copper conductor of,Cable XLPE insulated scre",504,41,2,0,False,True,2026-05-16T16:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,ishanu_GEM,home_boq_boql_boql_boq
9335855,GEM/2026/B/7546028,,Bid,XLPE Cable for Working Voltage up to and Including 1.1 KV Marked To IS 7098 (Part 1),XLPE Cable for Working Voltage up to and Including 1.1 KV Marked To IS 7098 (Part 1),1200,1,2,0,False,False,2026-05-15T15:36:50Z,2026-05-18T16:00:00Z,Ministry of Power,BHARATIYA RAIL BIJLEE Company Limited,RCYADAV@NTPC.CO.IN,home_powe_elec_elec_xl32325872
9335853,GEM/2026/R/668162,GEM/2026/B/7442598,RA,"Gate Board two side light six of 20 feet on the name of office including fitting,ACP Board with let","Gate Board two side light six of 20 feet on the name of office including fitting,ACP Board with letter Iron Angles size of 21x2.5feet, back ground colour Maroon,Stainless steel frame with printed wall of works size of 48x15.6 inch,Heating rod of room heater gopi 1500W,Heating rod of Maharaja room heater 01200 W",31,5,2,0,False,True,2026-05-16T16:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,SBSOCWEJRC,home_boq_boql_boql_boq
9335767,GEM/2026/B/7545948,,Bid,Repair and Overhauling Service - REPAIR AND PAINTING OF DECOY PECHORA LAUNCHER QTY-03; REPAIR AND P,"Repair and Overhauling Service - REPAIR AND PAINTING OF DECOY PECHORA LAUNCHER QTY-03; REPAIR AND PAINTING OF DECOY PECHORA LAUNCHER QTY-03; Yes; Buyer Premises,Repair and Overhauling Service - REPAIR AND PAINTING OF DECOY PECHORA MISSILE QTY-12; REPAIR AND PAINTING OF DECOY PECHORA MISSILE QTY-12; Yes; Buyer Premises",15,2,2,0,False,False,2026-05-15T15:35:41Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,lgsoffr@rajasansi,services_home_gene
9335746,GEM/2026/R/668152,GEM/2026/B/7498006,RA,Refined Sunflower Oil (V4) (Defence),Refined Sunflower Oil (V4) (Defence),26000,1,2,0,False,False,2026-05-16T16:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,procurement@221,home_fo61163888_edib_edib_re04421510
9335679,GEM/2026/R/668146,GEM/2026/B/7503514,RA,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Institute Building","Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Institute Buildings; Miscellaneous Electrical Repair Work; Service Provider",1,1,2,0,False,False,2026-05-16T16:00:00Z,2026-05-18T16:00:00Z,,Technical Education Department Uttar Pradesh,gpsahb.dte-up,services_home_repa_re22373363
9335635,GEM/2026/R/668142,GEM/2026/B/7458411,RA,Almond without Shell (V2) (Defence),Almond without Shell (V2) (Defence),350,1,2,0,False,False,2026-05-16T16:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,chandan_2024,home_fo61163888_nuts_nuts_almo
9335585,GEM/2026/R/668141,GEM/2026/B/7497993,RA,Refined Sunflower Oil (V4) (Defence),Refined Sunflower Oil (V4) (Defence),26000,1,2,0,False,False,2026-05-16T16:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,procurement@221,home_fo61163888_edib_edib_re04421510
9281073,GEM/2026/B/7496532,,Bid,"Fuse Wire 16 OR 18 SWG for 5 MVA Trasformer,Fuse Wire 12 OR 14 SWG for 10 MVA Trasformer,Fuse Wire ","Fuse Wire 16 OR 18 SWG for 5 MVA Trasformer,Fuse Wire 12 OR 14 SWG for 10 MVA Trasformer,Fuse Wire 28 SWG for 25 and 63 KVA Trasformer HT Side,Fuse Wire 26 SWG for 100 KVA Trasformer HT Side,Fuse Wire 24 SWG for 160 and 250 KVA Trasformer HT Side,Fuse Wire 22 SWG for 400 KVA Trasformer HT Side,LT Fuse Wire 10 SWG for 250 KVA Trasformer,LT Fuse Wire 8 SWG for 400 KVA Trasformer,LT Fuse Wire 12 SWG for 100 KVA Trasformer,LT Fuse Wire 14 SWG for 63 KVA Trasformer,LT Fuse Wire 18 or 20 SWG for 25 KVA Trasformer",588,11,2,0,False,True,2026-05-02T15:23:44Z,2026-05-18T16:00:00Z,,Energy Department Uttar Pradesh,buycon24.pvvnlv.up,home_boq_boql_boql_boq
9302113,GEM/2026/B/7515500,,Bid,Three Wheeler for Goods (V2),Three Wheeler for Goods (V2),8,1,2,0,False,False,2026-05-07T18:52:00Z,2026-05-18T16:00:00Z,,Urban Development Department Uttar Pradesh,buycon.mauranipur,home_ve66014551_moto_pass_th03122244
9230520,GEM/2026/B/7451164,,Bid,Customized AMC/CMC for Pre-owned Products - Supplying Work of Backhoe Loader; Supplying Work of Bac,Customized AMC/CMC for Pre-owned Products - Supplying Work of Backhoe Loader; Supplying Work of Backhoe Loader; Comprehensive Maintenance Contract (CMC); Supplying Work of Backhoe Loader; No,1,1,2,0,False,False,2026-04-17T15:43:19Z,2026-05-18T16:00:00Z,,Urban Development and Environment Department,purchasedevari,services_home_cu15054518
9300820,GEM/2026/B/7514328,,Bid,E-cart for Goods,E-cart for Goods,2,1,2,0,False,False,2026-05-07T16:08:18Z,2026-05-18T16:00:00Z,,Urban Development Department Uttar Pradesh,bycon2.np.sirsi,home_ve66014551_moto_pass_ec71260103
9300741,GEM/2026/B/7514256,,Bid,Tanker on Agricultural Trailer,Tanker on Agricultural Trailer,1,1,2,0,False,False,2026-05-07T15:55:51Z,2026-05-18T16:00:00Z,,Rural Development and Panchayat Raj Department Maharashtra,GPGP@BAPERASI,home_ve66014551_moto_spec_tank
9300708,GEM/2026/B/7514226,,Bid,Safes (V3) ISI Marked to IS 550,Safes (V3) ISI Marked to IS 550,2,1,2,0,False,False,2026-05-07T15:57:30Z,2026-05-18T16:00:00Z,Ministry of Finance,Department of Financial Services,SBILUDR4.BUY2,home_lawe_secu_lock_safe
9300679,GEM/2026/B/7514200,,Bid,"Register (V2),Register (V2),Plain Copier Paper (V3) ISI Marked to IS 14490","Register (V2),Register (V2),Plain Copier Paper (V3) ISI Marked to IS 14490",705,3,2,0,False,False,2026-05-07T15:54:13Z,2026-05-18T16:00:00Z,,Bhopal Gas Tragedy Relief and Rehabilitation Department Madhya Pradesh,Buy.Con@jnh,"home_offi_of64586874_plan_regi,home_pape_pape_prin_plai"
9300539,GEM/2026/B/7514070,,Bid,"Supply and Installation of Industrial Evaporative Air Cooler,Fixing of 22 Gauge GI Ducting outside ","Supply and Installation of Industrial Evaporative Air Cooler,Fixing of 22 Gauge GI Ducting outside dorm,Fixing of 24 Gauge GI Ducting inside dorm,Aluminium Powder Coated Supply Air Grill for Ducting,Canvass Connection for Ducting,Covering of Ducting with Crosslink Insulation 9mm With Foil,Fixing of Iron chain link Grill for Air Cooler outside Dorms,Civil Work Per Dorms",10031,8,2,0,False,True,2026-05-07T15:47:58Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Defence,Bppl@2019,home_boq_boql_boql_boq
9300529,GEM/2026/B/7514060,,Bid,"Vinyl Tape,Vinyl Tape,Vinyl Tape,File/Folder (V3)","Vinyl Tape,Vinyl Tape,Vinyl Tape,File/Folder (V3)",89,4,2,0,False,False,2026-05-07T15:40:37Z,2026-05-18T16:00:00Z,,Prisons Administration and Reforms Department Uttar Pradesh,jailhardoi@1234,"home_manu_adhe_tape_viny,home_offi_of54864251_fold_file"
9300469,GEM/2026/B/7514005,,Bid,"Rod Spring Bush TATA Sumo,Centre Bolt TATA Sumo,Rod Spring Pin TATA Sumo,Rod Spring Clamp TATA Sumo","Rod Spring Bush TATA Sumo,Centre Bolt TATA Sumo,Rod Spring Pin TATA Sumo,Rod Spring Clamp TATA Sumo,Fan Belt 1790 TATA Sumo,Fan Belt Adjuster TATA Sumo,Rear Wheel Bearing U497 TATA Sumo,Rear Axle Cone TATA Sumo,Rear Wheel Oil Seal TATA Sumo",23,9,2,0,False,True,2026-05-07T15:42:23Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,BUYCONSIGN23RR010,home_boq_boql_boql_boq
9300415,GEM/2026/B/7513953,,Bid,Customized AMC/CMC for Pre-owned Products - AS PER ATC; CENTRIFUGE MACHINE; Annual Maintenance Cont,Customized AMC/CMC for Pre-owned Products - AS PER ATC; CENTRIFUGE MACHINE; Annual Maintenance Contract (AMC); Monthly; No,1,1,2,0,False,False,2026-05-07T15:21:23Z,2026-05-18T16:00:00Z,,Health & Family Welfare Department Gujarat,Aml@amsgotri,services_home_cu15054518
9300190,GEM/2026/B/7513747,,Bid,"Drive Shaft assy TATA,Propeller Shaft Cross Joint Outer Lock Tata,Tube Oil Seal TATA,Rotary Pump Un","Drive Shaft assy TATA,Propeller Shaft Cross Joint Outer Lock Tata,Tube Oil Seal TATA,Rotary Pump Union TATA,Half Moon Set with Lock ALS,Hub Bolt MG",24,6,2,0,False,True,2026-05-07T15:09:22Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,BUYCONSIGN23RR010,home_boq_boql_boql_boq
9284237,GEM/2026/B/7499248,,Bid,Octagonal Pole (V2),Octagonal Pole (V2),35,1,2,0,False,False,2026-05-04T13:03:31Z,2026-05-18T16:00:00Z,,Urban Development Department Uttar Pradesh,buycon1.npddb.up@gembuyer.in,home_el05420327_ligh_port_oc40878326
9336216,GEM/2026/R/668189,GEM/2026/B/7438348,RA,"BOQ 1,BOQ 2,BOQ 3,BOQ 4,BOQ 5,BOQ 6,BOQ 7,BOQ 8,BOQ 9","BOQ 1,BOQ 2,BOQ 3,BOQ 4,BOQ 5,BOQ 6,BOQ 7,BOQ 8,BOQ 9",14075,9,2,0,False,True,2026-05-16T17:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,Prov_Officer123,home_boq_boql_boql_boq
9336165,GEM/2026/R/668186,GEM/2026/B/7459173,RA,"Supply installation testing and commissioning of 58.5 KVA under Job No 2560 as per store list att,C","Supply installation testing and commissioning of 58.5 KVA under Job No 2560 as per store list att,Cement 43 Grade OPC packed in HDPE bag each 50 kg wt Conforming to IS 8112 1989,Coarse Sand free from vegetation,Coarse aggregate 20mm graded,Coarse aggregate 40mm graded,Hard Core 40 to 63 mm graded,Stone for RR Masonry less than 6 inch,Pre painted galvalume aluminum zinc coating GI based corrugated steel sheet 0.50 mm thick an colour having a tensile strength,MS Pipe med grade 50mm dia confirming to IS 1611 1998,Painting Brush 4 inch,Anti corrosive red oxide zinc chromate primer,Synthetic paint enamelled OG,Thinner,Self driving screw for PPGI sheet,Iron welding rod,MCB SPN 240 Volts 32 Amps,MCB SP 6 to 32 Amps,PVC tape 19mm wide 5m long,On load Change over switch within sheet steel enclosure,Cable PVC insulated electric cables heavy duty 1100 volts grade multi stranded copper conductor of,Cable PVC insulated electric cables heavy duty 1100 volts grade multi stranded copper conductor of,Cable XLPE insulated scre",504,41,2,0,False,True,2026-05-16T16:00:00Z,2026-05-18T16:00:00Z,Ministry of Defence,Department of Military Affairs,ishanu_GEM,home_boq_boql_boql_boq
