id,bid_number,parent_bid,ra_or_bid,category,full_category,quantity,item_count,status,is_custom,is_high_value,is_boq,start_date,end_date,ministry,department,buyer_id,category_id
9323923,GEM/2026/B/7535122,,Bid,LAY SHAFT ASSY (TATRA T-815),LAY SHAFT ASSY (TATRA T-815),1,1,2,1,False,False,2026-05-13T13:59:41Z,2026-05-23T14:00:00Z,Ministry of Defence,Department of Military Affairs,srijankhurana.976,home_univ_univ_univ_univ
9323506,GEM/2026/B/7534743,,Bid,"3120 004922,48870m70a22,2530 017915,2520 70 0468324,4820 72 0000063,4710 72 0531157,4320 004124,336","3120 004922,48870m70a22,2530 017915,2520 70 0468324,4820 72 0000063,4710 72 0531157,4320 004124,336 529 006 000,443 930 132 610,442 070 211 054,993 200 636 0,443 987 150 130,990 100 438 000,990 100 898 000,443 612 196 0,443 612 206 0,2699 4660 0121,2699 4660 0122,2786 0399 9944,2724 2520 0163,2920 000139,2751 1540 0123",25,22,2,0,False,True,2026-05-13T13:12:36Z,2026-05-23T14:00:00Z,Ministry of Defence,Department of Military Affairs,buycon3645.ia.hr@gembuyer.in,home_boq_boql_boql_boq
9315824,GEM/2026/B/7527668,,Bid,High mast pole for national flags (V2),High mast pole for national flags (V2),1,1,2,0,False,False,2026-05-13T12:28:26Z,2026-05-23T13:00:00Z,,Rural Development Department Uttar Pradesh,kamleshtiloi,home_st67220504_port_port_hi72071638
9315781,GEM/2026/B/7527629,,Bid,High Mast Lighting Octagonal Tower for Small area with LED Flood Lighting System (V2),High Mast Lighting Octagonal Tower for Small area with LED Flood Lighting System (V2),1,1,2,0,False,False,2026-05-13T12:27:28Z,2026-05-23T13:00:00Z,,Rural Development Department Uttar Pradesh,kamleshtiloi,home_el63626345_ligh_exte_hi62104106
9322808,GEM/2026/B/7534105,,Bid,Handling and Transport on Lumpsum Basis - Safe Loading Carriage and unloading,Handling and Transport on Lumpsum Basis - Safe Loading Carriage and unloading,1,1,2,0,False,False,2026-05-13T12:16:34Z,2026-05-23T13:00:00Z,,Energy Department Uttar Pradesh,EE@hathras123,services_home_good_ha10251015
9323261,GEM/2026/B/7534511,,Bid,Manpower Outsourcing Services - Minimum wage - Unskilled; High School; Others,Manpower Outsourcing Services - Minimum wage - Unskilled; High School; Others,1,1,2,0,False,False,2026-05-13T13:03:25Z,2026-05-23T12:00:00Z,Ministry of Finance,Department of Revenue,buyermansa116,services_home_manp_manp
9359607,GEM/2026/R/670724,GEM/2026/B/7497767,RA,"Goods Transport Service – Per KM Based Service - Household/Office, Valuable goods requiring High ","Goods Transport Service – Per KM Based Service - Household/Office, Valuable goods requiring High Security; Open Body LCV Truck; 19 FT LCV",21318,1,2,0,False,False,2026-05-22T12:00:00Z,2026-05-23T12:00:00Z,Ministry of Defence,Department of Military Affairs,mhamanesidhant.778f@gov.in,services_home_good_go61253067
9322191,GEM/2026/B/7533523,,Bid,Household Refrigerating Appliances as per IS 17550,Household Refrigerating Appliances as per IS 17550,1,1,2,0,False,False,2026-05-13T11:20:39Z,2026-05-23T12:00:00Z,Ministry of Railways,Indian Railways,ammwrskota,home_dome_do42264188_dome_hous
9321975,GEM/2026/B/7533327,,Bid,Silica Gel Breather,Silica Gel Breather,2,1,2,0,False,False,2026-05-13T11:56:51Z,2026-05-23T12:00:00Z,,Energy Department Uttar Pradesh,EE@hathras123,home_chem_comp_inor_si07567571
9354176,GEM/2026/B/7562361,,Bid,"Catering Service per Packet based - Veg; Breakfast, Lunch, Snacks/High, Tea, Dinner; Buffet(Breakfa","Catering Service per Packet based - Veg; Breakfast, Lunch, Snacks/High, Tea, Dinner; Buffet(Breakfast/Lunch/Dinner)",606,1,2,0,False,False,2026-05-20T11:42:31Z,2026-05-23T12:00:00Z,Ministry of Defence,Department of Defence,54bnncc,services_home_rest_ca11785255
