id,bid_number,parent_bid,ra_or_bid,category,full_category,quantity,item_count,status,is_custom,is_high_value,is_boq,start_date,end_date,ministry,department,buyer_id,category_id
9283480,GEM/2026/B/7498585,,Bid,"Mirror with Freming,Screwdriver,Split AC,Wooden Cabinet,Climping Tool","Mirror with Freming,Screwdriver,Split AC,Wooden Cabinet,Climping Tool",5,5,2,0,False,True,2026-05-04T11:18:43Z,2026-05-14T12:00:00Z,Ministry of Defence,Department of Military Affairs,con6.aro.varanasi,home_boq_boql_boql_boq
9311819,GEM/2026/B/7524141,,Bid,Catering service (Duration Based) - Jain; Lunch; Regular Thali,Catering service (Duration Based) - Jain; Lunch; Regular Thali,506,1,2,0,False,False,2026-05-11T11:34:21Z,2026-05-14T12:00:00Z,Ministry of Defence,Department of Defence,2ARTYBTY,services_home_rest_ca71416537
9311744,GEM/2026/B/7524075,,Bid,Plain Copier Paper (V3) ISI Marked to IS 14490,Plain Copier Paper (V3) ISI Marked to IS 14490,600,1,2,0,False,False,2026-05-11T11:16:59Z,2026-05-14T12:00:00Z,Ministry of Railways,Railways Public Sector Undertakings,seema.kumari,home_pape_pape_prin_plai
9311660,GEM/2026/B/7524001,,Bid,Facial Tissue Papers(V3),Facial Tissue Papers(V3),300,1,2,0,False,False,2026-05-11T11:05:25Z,2026-05-14T12:00:00Z,Ministry of Railways,Railways Public Sector Undertakings,seema.kumari,home_pape_pape_pers_faci
9317099,GEM/2026/R/666621,GEM/2026/B/7494822,RA,Tea Leaf (??? ?????),Tea Leaf (??? ?????),1930,1,2,0,False,False,2026-05-13T12:00:00Z,2026-05-14T12:00:00Z,Ministry of Defence,Department of Military Affairs,43headclk,home_fo61163888_beve_coff_teal
9316888,GEM/2026/R/666606,GEM/2026/B/7404148,RA,HW7242599040 ELBOWS-90 DEGREE SEAMLESS WELD ABLE STEEL. N STD: EN10253-4 SPEC: HW7242599 REV: 01 DI,HW7242599040 ELBOWS-90 DEGREE SEAMLESS WELD ABLE STEEL. N STD: EN10253-4 SPEC: HW7242599 REV: 01 DI,240,1,2,1,False,False,2026-05-13T12:00:00Z,2026-05-14T12:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,HEEP_687,home_univ_univ_univ_univ
9316849,GEM/2026/R/666604,GEM/2026/B/7371113,RA,SEQUENCE VALVE,SEQUENCE VALVE,5,1,2,1,False,False,2026-05-13T12:00:00Z,2026-05-14T12:00:00Z,Ministry of Mines,Materials,csnayak,home_univ_univ_univ_univ
9316771,GEM/2026/R/666601,GEM/2026/B/7406481,RA,Pre Printed Customized Photo Canvera Album,Pre Printed Customized Photo Canvera Album,3,1,2,1,False,False,2026-05-13T12:00:00Z,2026-05-14T12:00:00Z,Ministry of Defence,Department of Military Affairs,STOCRSS@AFA,home_univ_univ_univ_univ
9316759,GEM/2026/R/666598,GEM/2026/B/7425258,RA,"FES FAN ASSEMBLY, PD/R-286541&RS-7.01. 215","FES FAN ASSEMBLY, PD/R-286541&RS-7.01. 215",1,1,2,1,False,False,2026-05-13T12:00:00Z,2026-05-14T12:00:00Z,Ministry of Steel,Steel Authority of India Limited,buyer8.rsp.or,home_univ_univ_univ_univ
9245216,GEM/2026/B/7464265,,Bid,"Band Saw Blade,SDFCL Acetone 1 Litre,Eosin Yellow 25gm,Disodium Hydrogen Ortho phosphate 500gm,Labo","Band Saw Blade,SDFCL Acetone 1 Litre,Eosin Yellow 25gm,Disodium Hydrogen Ortho phosphate 500gm,Labolene 5 litre",599,5,2,0,False,True,2026-04-22T11:36:10Z,2026-05-14T12:00:00Z,Ministry of Health and Family Welfare,Department of Health and Family Welfare,777096,home_boq_boql_boql_boq
9278175,GEM/2026/B/7493951,,Bid,"A3 4020-000198 ROPE NYLON CLIMBING,F1 5120-000098 PLIERS WATCHMAKERS FINE R NOSE 100 MM,F1 5110-000","A3 4020-000198 ROPE NYLON CLIMBING,F1 5120-000098 PLIERS WATCHMAKERS FINE R NOSE 100 MM,F1 5110-000737 CHISEL RIPPING,F1 5120-003077 WRENCHES KEY SOCKET HEAD SCREW NOMI 14MM,F1 5110-000040 FILES SQUARE BASTARD 250 MM,F1 5110-000374 FILE CLEANER CARD 37.5 MM WIDTH,F1 5110-001071 RASPS FARRIER NOMINAL LENGTH 400 MM,F1 5110-000219 KNIFE HACKING STRAIGHT LENGTH 100 X 30 M",426,8,2,0,False,True,2026-05-01T11:42:02Z,2026-05-14T12:00:00Z,Ministry of Defence,Department of Military Affairs,kvsingh@224abod,home_boq_boql_boql_boq
9267003,GEM/2026/B/7483845,,Bid,"SPLIT AC 1.5 TON,WATER COOLER 150 LITER SS BODY,BP INSTRUMENT,PHOTOTHERAPY MACHINE FOR SNCU,Blood p","SPLIT AC 1.5 TON,WATER COOLER 150 LITER SS BODY,BP INSTRUMENT,PHOTOTHERAPY MACHINE FOR SNCU,Blood pressure monitor",24,5,2,0,False,True,2026-04-29T11:52:30Z,2026-05-14T12:00:00Z,,Public Health and Family Welfare Department Madhya Pradesh,Buyercsur,home_boq_boql_boql_boq
9247033,GEM/2026/B/7465936,,Bid,"Custom Bid for Services - Hiring of Mini Truck/Equivalent at coach care centre, ANVT, JHI, MTC for ","Custom Bid for Services - Hiring of Mini Truck/Equivalent at coach care centre, ANVT, JHI, MTC for two years",1,1,2,0,False,False,2026-04-22T15:46:59Z,2026-05-14T12:00:00Z,Ministry of Railways,Indian Railways,anant.kumar17@gov.in,services_home_cust
9261345,GEM/2026/B/7478787,,Bid,Digital Medical X - Ray Films (V3),Digital Medical X - Ray Films (V3),45,1,2,0,False,False,2026-04-29T11:58:13Z,2026-05-14T12:00:00Z,,Health and Family Welfare Department Delhi,po.aaagh1,home_prin_ph64724808_stil_digi
9196123,GEM/2026/B/7420146,,Bid,Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,68,1,2,0,False,False,2026-05-07T17:44:58Z,2026-05-14T12:00:00Z,Ministry of Defence,Department of Defence Research & Development,ajit437@gem,services_home_manp_manp
9216570,GEM/2026/B/7438619,,Bid,"Sweeping Broom (V5),Sweeping Broom (V5),Toilet Paper (V3) Conforming to IS 14661,Air Freshener Soli","Sweeping Broom (V5),Sweeping Broom (V5),Toilet Paper (V3) Conforming to IS 14661,Air Freshener Solid or Gel (V2),Toilet Cleaner Liquid  (V3)  conforming to IS 7983,Toilet Cleaner Liquid  (V3)  conforming to IS 7983,Tissue box,Household Laundry Detergent Powders (V2) Conforming to IS 4955,Toilet Soap Conforming to IS 2888 (V3),Laundry Soaps (V2) Conforming to IS 285,Quaternary Ammonium Compound based Surface Cleaner (liquid) (V2) conforming to IS 14364,Domestic Wiper/Wiper Mopper (V3),Domestic Wiper/Wiper Mopper (V3),Toilet Brush (V3),Air Freshener Solid or Gel (V2),Air Freshener liquid (V3),Air Freshener liquid (V3),Toilet Soap, Liquid (V3) Conforming to IS 4199",4148,18,2,0,False,False,2026-04-23T11:14:39Z,2026-05-14T12:00:00Z,Ministry of Defence,Department of Military Affairs,buyer7@caw,"home_clea_clea_broo_sw76551808,home_pape_pape_pers_to56518757,home_clea_clea_clea_ai88574245,home_clea_clea_clea_to48326355,home_clea_clea_rest_tiss,home_clea_clea_clea_ho84164462,home_appa_pers_bath_to34764610,home_clea_clea_clea_la23220058,home_clea_clea_clea_quat,home_clea_jani_clea_dome,home_clea_clea_broo_to05687514,home_clea_clea_clea_ai85582883,home_appa_pers_bath_to70605362"
9315785,GEM/2026/R/666489,GEM/2026/B/7426576,RA,"Solar Water Heating System as per IS 12976:1990,Solar Water Heating System as per IS 12976:1990","Solar Water Heating System as per IS 12976:1990,Solar Water Heating System as per IS 12976:1990",12,2,2,0,False,False,2026-05-12T21:00:00Z,2026-05-14T11:25:53Z,Ministry of Defence,Department of Military Affairs,EPO@59ER,home_dist_heat_heat_sola
9316184,GEM/2026/R/666540,GEM/2026/B/7476005,RA,"Goods Transport Service – Per Trip based  Service - Household/Office, Food Grains, Food Items; Op","Goods Transport Service – Per Trip based  Service - Household/Office, Food Grains, Food Items; Open Body Taurus; 21 FT Truck,Goods Transport Service – Per KM Based Service - Household/Office, Food Grains, Food Items; Open Body Taurus; 16 FT Truck,Goods Transport Service – Per KM Based Service - Household/Office, Food Grains, Food Items; Open Body Taurus; 21 FT Truck",4225,3,2,0,False,False,2026-05-13T10:00:00Z,2026-05-14T11:21:52Z,Ministry of Defence,Department of Military Affairs,binuj,"services_home_good_go26725013,services_home_good_go61253067"
9316548,GEM/2026/R/666579,GEM/2026/B/7427360,RA,"2.5 uf Capacitor,Bearing 6202Z,Bearing 6201 z,General Gress-1ltr,Gulf Mobil-85w140-5Ltr,20-40 Mobil","2.5 uf Capacitor,Bearing 6202Z,Bearing 6201 z,General Gress-1ltr,Gulf Mobil-85w140-5Ltr,20-40 Mobil-5ltr,2.5 sq mm cooper wire-90 mtr,1.5 sq mm cooper wire-90 mtr,Service Wire-,Cable Tag-300 mm,Cable Tag-200 MM,10 Amp MCB SP,25 AMP MCB SP,32 AMP MCB SP,32 MCB DP 20 PC,02 POL MCB Box Metal,PVC Tap,CRC Spray 126,Remote battery,Plastic C Clip-20mm-05pkt, 18mm-05pkt,Led Light 09 Watt,Led Light 50 Watt,Tube Light -40watt,Celling Panel LED-24Watt-1ftX1ft,LED Tube light 20w-4ft,Holder,Switch 5amp,5Amp Socket,threefourth inch Steel Screw,half inch Steel Screw,1inch Steel Screw,2inch Steel Screw,36 MM copper wire for winding,Varnish,Insulated PaPer,5 AMP TOP,15 Amp TOP,PVC Conduit Pipe-18MM,PVC Conduit Pipe-20MM,Steel Water Tap,Plastic Water Tap,U PVC L-half inch,U PVC half inch Socket,Angle Cock-Plastic,Angle cock -Steel,Connection Pipe Standard,Drain Pipe -40mm,Tap Thread Seal-12 mm - 10 m,Door Clouser",609,49,2,0,False,True,2026-05-13T11:00:00Z,2026-05-14T11:17:33Z,Ministry of Chemicals and Fertilizers,Department of Chemicals and Petrochemicals,Jayanta@2017,home_boq_boql_boql_boq
9316562,GEM/2026/R/666580,GEM/2026/B/7491533,RA,"Ham Td,Bacon Td","Ham Td,Bacon Td",30,2,2,1,False,False,2026-05-13T11:00:00Z,2026-05-14T11:14:22Z,Ministry of Defence,Department of Military Affairs,Buyer@sdgaya,home_univ_univ_univ_univ
9314094,GEM/2026/R/666296,GEM/2026/B/7376945,RA,Catering service (Event Based) - Breakfast; Veg; 1) Idli sambhar or Bread Butter or Poha or Khaman ,"Catering service (Event Based) - Breakfast; Veg; 1) Idli sambhar or Bread Butter or Poha or Khaman or dhokala or sandwich or Potato vada or Sev khamani or Upama 2) tea and coffee,Catering service (Event Based) - Lunch; Veg; 1) Paneeer Sabaji (1) 2) Veg Sabaji (1) 3) Roti or Naan or Puri 4) Dal or Kadhi 5) Rice, Salad, Papad 6) Aachar, Chaas 7) Sweet (Gulab jamun or Gajar halwa or Mungdal Halwa or Mohanthal etc),Catering service (Event Based) - Snacks/High Tea; Veg; Cookies with Tea and Coffee,Catering service (Event Based) - Regular or Mini meal Combo (Unlimited); Veg; 1) Pav-Bhaji or Puri-Sabaji or Chhole Bhature 2) Veg Pulav 3) One Piece Dry Sweet 4) Butter milk 5) Packed water bottle (200 ml) and Paper Napkin,Catering service (Event Based) - Executive meal (Unlimited); Veg; 1) Welcome drink or Fruit juice 2) Starter, Soup, Salad 3) Dry Sabji or Kathol or Punjabi Veg 4) Paneer Sabji 5) One Farsan (Bhajiyaor Cutlace or Sev Roll or Veg roll or Spring roll et..",22000,5,2,0,False,False,2026-05-12T16:00:00Z,2026-05-14T11:03:51Z,,Education Department Gujarat,GTU_STORESECTION,services_home_rest_ca18172618
9278256,GEM/2026/B/7494023,,Bid,"Annual Maintenance Service - Desktops,  Laptops and Peripherals - NON COMPREHENSIVE AMC OF DESKTOP ","Annual Maintenance Service - Desktops,  Laptops and Peripherals - NON COMPREHENSIVE AMC OF DESKTOP COMPUTERS AIO COMPUTERS ANY BRAND DESKTOP COMPUTERS UNDER WARRANTY; ANY BRAND,Annual Maintenance Service - Desktops,  Laptops and Peripherals - COMPREHENSIVE AMC OF DESKTOP COMPUTERS AIO COMPUTERS ANY BRAND DESKTOP COMPUTERS OUT OF  WARRANTY; ANY BRAND,Annual Maintenance Service - Desktops,  Laptops and Peripherals - NON COMPREHENSIVE AMC OF PRINTERS ALL TYPE LASERJET INK JET DOT MATRIX AIO INCLUDING SCANNER ANY BRAND PRINTER UNDER WARRANTY; ANY BRAND,Annual Maintenance Service - Desktops,  Laptops and Peripherals - COMPREHENSIVE AMC OF PRINTERS ALL TYPE LASERJET INK JET DOT MATRIX AIO INCLUDING SCANNER ANY BRAND PRINTER OUT OF  WARRANTY; ANY BRAND",1663,4,2,0,False,False,2026-05-04T10:57:44Z,2026-05-14T11:00:00Z,Ministry of Railways,Indian Railways,srdmmpa.cr,services_home_an53158604_an00015311
9283225,GEM/2026/B/7498382,,Bid,"PRINTER HEAD LINE MATRIX LIPI 6810,LOGIC CARD LINE MATRIX 6810,PRINTER GEAR LIPI 6810,POWER SUPPLY ","PRINTER HEAD LINE MATRIX LIPI 6810,LOGIC CARD LINE MATRIX 6810,PRINTER GEAR LIPI 6810,POWER SUPPLY CARD LIPI 6810,TRACTOR FEEDER ASSY",5,5,2,0,False,True,2026-05-04T10:25:41Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,wkspoffr870,home_boq_boql_boql_boq
9283179,GEM/2026/B/7498352,,Bid,"G1 5315-000054 PINS COTTER SPLIT STEEL 2.5 MM X 20 MM,H2 8305-000044 CLOTH BUNTING INDIA GREEN 145 ","G1 5315-000054 PINS COTTER SPLIT STEEL 2.5 MM X 20 MM,H2 8305-000044 CLOTH BUNTING INDIA GREEN 145 CM,H1 A 8010-007499 PAINT RFU OLIVE GREEN,H2 4020-000152 ROPE JUTE HAWSERLAID 14MM DIA,G1 5315-000195 PINS COTTER SPLIT STEEL 6.3 MM X 75 MM",2008,5,2,0,False,True,2026-05-04T10:16:10Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,kvsingh@224abod,home_boq_boql_boql_boq
9283061,GEM/2026/B/7498258,,Bid,chicken Alive,chicken Alive,190,1,2,1,False,False,2026-05-04T10:05:03Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,Buyer@sdgaya,home_univ_univ_univ_univ
9282370,GEM/2026/B/7497660,,Bid,Custom Bid for Services - Fabrication and fitment of 04 No track guards of  BD155 Dozer Sr No 13782,Custom Bid for Services - Fabrication and fitment of 04 No track guards of  BD155 Dozer Sr No 13782 of  Mungoli OCM,1,1,2,0,False,False,2026-05-03T10:21:16Z,2026-05-14T11:00:00Z,Ministry of Coal,COAL INDIA LIMITED,akmeshram@coalindia.in,services_home_cust
9282314,GEM/2026/B/7497607,,Bid,Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Consumables for Printers,10,1,2,0,False,False,2026-05-02T23:55:58Z,2026-05-14T11:00:00Z,Ministry of Railways,Indian Railways,amm@rajesh,home_offi_offi_prin_tone
9282307,GEM/2026/B/7497600,,Bid,Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Consumables for Printers,10,1,2,0,False,False,2026-05-02T23:39:38Z,2026-05-14T11:00:00Z,Ministry of Railways,Indian Railways,amm@rajesh,home_offi_offi_prin_tone
9314959,GEM/2026/R/666376,GEM/2026/B/7329488,RA,supply of Static and Dynamic analysis software tool,supply of Static and Dynamic analysis software tool,1,1,2,1,False,False,2026-05-12T18:00:00Z,2026-05-14T11:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,RNDMPX_18,home_univ_univ_univ_univ
9283385,GEM/2026/B/7498509,,Bid,"RAM 4 GB DDR4,SMPS,DRUM UNIT CANON PRINER,MAINTENANCE BOX L6000,PRINTER HEAD CANON GM 2000,PAPER PI","RAM 4 GB DDR4,SMPS,DRUM UNIT CANON PRINER,MAINTENANCE BOX L6000,PRINTER HEAD CANON GM 2000,PAPER PICKCUP ROLLER EPSON L6460,MOTHERBOARD PRO H610,PAPER PICKUP ROLLER HP 108A,FUSER ASSY,LOGIC CARD EPSON L3216,LOGIC CARD HP 1008,DRUM OF CANON 2006N,CLEANING BLADE CANON 2006N",24,13,2,0,False,True,2026-05-04T10:52:17Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,TSSOffice3,home_boq_boql_boql_boq
9316338,GEM/2026/R/666560,GEM/2026/B/7506488,RA,"Cheese,Cheese","Cheese,Cheese",350,2,2,0,False,False,2026-05-13T11:00:00Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,ghosh.krishna91,home_fo61163888_dair_chee_chee
9316264,GEM/2026/R/666548,GEM/2026/B/7483895,RA,"10300146,10519126,10559690,10304197,10543190","10300146,10519126,10559690,10304197,10543190",708,5,2,0,False,True,2026-05-13T11:00:00Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,ProcurementOfficer1,home_boq_boql_boql_boq
9311586,GEM/2026/B/7523937,,Bid,Facial Tissue Papers(V3),Facial Tissue Papers(V3),600,1,2,0,False,False,2026-05-11T10:56:34Z,2026-05-14T11:00:00Z,Ministry of Railways,Railways Public Sector Undertakings,seema.kumari,home_pape_pape_pers_faci
9311470,GEM/2026/R/665962,GEM/2026/B/7409554,RA,"Annual Maintenance Service - Desktops,  Laptops and Peripherals - UPS( Offline 1 KVA); APC,Annual M","Annual Maintenance Service - Desktops,  Laptops and Peripherals - UPS( Offline 1 KVA); APC,Annual Maintenance Service - Desktops,  Laptops and Peripherals - UPS (Online 2 KVA); APC,Annual Maintenance Service - Desktops,  Laptops and Peripherals - UPS (Online 6 KVA); APC,Annual Maintenance Service - Desktops,  Laptops and Peripherals - UPS (Online 10 KVA); APC",86,4,2,0,False,False,2026-05-12T11:00:00Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,sbsoso1r-sz@793009,services_home_an53158604_an00015311
9310262,GEM/2026/B/7522851,,Bid,"Target Face - Shooting,Target Face - Shooting","Target Face - Shooting,Target Face - Shooting",225,2,2,0,False,False,2026-05-09T21:21:18Z,2026-05-14T11:00:00Z,Ministry of Home Affairs,Central Armed Police Forces,Ramesh@37,home_spor_targ_targ_ta77858754
9310256,GEM/2026/R/665745,GEM/2026/B/7465298,RA,Containerised Double Storey OJ Living Shelter Detailed drawings annd specifications are provided al,"Containerised Double Storey OJ Living Shelter Detailed drawings annd specifications are provided along with this Tech specs,MS SHS Fabricated steel structure 18 Nos containers including staircase and water tank staging,0.50 mm Trapezoidal PPGI AZ 150 550 Mpa sheet having green camouflage pattern Size 3500 mm x 1070 mm,0.50 mm Ridge cover,Shelter flashing 0.50 mm properly rivetted in floor wall ceiling internal external corners including outside Joint flashing on front sides and back wall,60 mm thick wall and partition panels fixed with the shelters,60 mm thick false ceiling panels fixed with the shelters,60 mm Floor panels fixed with the shelter,3 mm thick Stone plastic composite waterproof flooring fixed on floor panel in all areas except toilet block,Aluminium Chequered Sheet 1.5mm thickness fixed on floor panel only in toilet block areas except Bathing and toilet area,Doors 900 x 2135 mm internal panel made from 60 mm thick puf panels,Toilet Doors 700 x 2000 mm internal panel made from 30 mm thick solid PV",34662,89,2,0,False,True,2026-05-10T22:00:00Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,55user14,home_boq_boql_boql_boq
9314959,GEM/2026/R/666376,GEM/2026/B/7329488,RA,supply of Static and Dynamic analysis software tool,supply of Static and Dynamic analysis software tool,1,1,2,1,False,False,2026-05-12T18:00:00Z,2026-05-14T11:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,RNDMPX_18,home_univ_univ_univ_univ
9283385,GEM/2026/B/7498509,,Bid,"RAM 4 GB DDR4,SMPS,DRUM UNIT CANON PRINER,MAINTENANCE BOX L6000,PRINTER HEAD CANON GM 2000,PAPER PI","RAM 4 GB DDR4,SMPS,DRUM UNIT CANON PRINER,MAINTENANCE BOX L6000,PRINTER HEAD CANON GM 2000,PAPER PICKCUP ROLLER EPSON L6460,MOTHERBOARD PRO H610,PAPER PICKUP ROLLER HP 108A,FUSER ASSY,LOGIC CARD EPSON L3216,LOGIC CARD HP 1008,DRUM OF CANON 2006N,CLEANING BLADE CANON 2006N",24,13,2,0,False,True,2026-05-04T10:52:17Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,TSSOffice3,home_boq_boql_boql_boq
9283313,GEM/2026/B/7498454,,Bid,"SLIM DVD WRITER,RAM 16 GB DDR4,BATTERY 12V 7 AH,MOTHERBOARD H610,RAM 8GB DDR4,PROCESSOR I5 13 GEN,K","SLIM DVD WRITER,RAM 16 GB DDR4,BATTERY 12V 7 AH,MOTHERBOARD H610,RAM 8GB DDR4,PROCESSOR I5 13 GEN,KEYBOARD",16,7,2,0,False,True,2026-05-04T10:38:51Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,TSSOffice3,home_boq_boql_boql_boq
9283225,GEM/2026/B/7498382,,Bid,"PRINTER HEAD LINE MATRIX LIPI 6810,LOGIC CARD LINE MATRIX 6810,PRINTER GEAR LIPI 6810,POWER SUPPLY ","PRINTER HEAD LINE MATRIX LIPI 6810,LOGIC CARD LINE MATRIX 6810,PRINTER GEAR LIPI 6810,POWER SUPPLY CARD LIPI 6810,TRACTOR FEEDER ASSY",5,5,2,0,False,True,2026-05-04T10:25:41Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,wkspoffr870,home_boq_boql_boql_boq
9283179,GEM/2026/B/7498352,,Bid,"G1 5315-000054 PINS COTTER SPLIT STEEL 2.5 MM X 20 MM,H2 8305-000044 CLOTH BUNTING INDIA GREEN 145 ","G1 5315-000054 PINS COTTER SPLIT STEEL 2.5 MM X 20 MM,H2 8305-000044 CLOTH BUNTING INDIA GREEN 145 CM,H1 A 8010-007499 PAINT RFU OLIVE GREEN,H2 4020-000152 ROPE JUTE HAWSERLAID 14MM DIA,G1 5315-000195 PINS COTTER SPLIT STEEL 6.3 MM X 75 MM",2008,5,2,0,False,True,2026-05-04T10:16:10Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,kvsingh@224abod,home_boq_boql_boql_boq
9283061,GEM/2026/B/7498258,,Bid,chicken Alive,chicken Alive,190,1,2,1,False,False,2026-05-04T10:05:03Z,2026-05-14T11:00:00Z,Ministry of Defence,Department of Military Affairs,Buyer@sdgaya,home_univ_univ_univ_univ
9282370,GEM/2026/B/7497660,,Bid,Custom Bid for Services - Fabrication and fitment of 04 No track guards of  BD155 Dozer Sr No 13782,Custom Bid for Services - Fabrication and fitment of 04 No track guards of  BD155 Dozer Sr No 13782 of  Mungoli OCM,1,1,2,0,False,False,2026-05-03T10:21:16Z,2026-05-14T11:00:00Z,Ministry of Coal,COAL INDIA LIMITED,akmeshram@coalindia.in,services_home_cust
9282314,GEM/2026/B/7497607,,Bid,Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Consumables for Printers,10,1,2,0,False,False,2026-05-02T23:55:58Z,2026-05-14T11:00:00Z,Ministry of Railways,Indian Railways,amm@rajesh,home_offi_offi_prin_tone
