id,bid_number,parent_bid,ra_or_bid,category,full_category,quantity,item_count,status,is_custom,is_high_value,is_boq,start_date,end_date,ministry,department,buyer_id,category_id
9299207,GEM/2026/B/7512834,,Bid,"LEATHER CLOTH BLACK,SHEET CELLULAR,PLYWOOD,PACKING WIRE,ANABOND","LEATHER CLOTH BLACK,SHEET CELLULAR,PLYWOOD,PACKING WIRE,ANABOND",53,5,2,0,False,True,2026-05-07T12:49:45Z,2026-05-18T13:00:00Z,Ministry of Defence,Department of Military Affairs,Multan72aw,home_boq_boql_boql_boq
9299206,GEM/2026/B/7512833,,Bid,"4730-080343,4720 016672,4720720260274 765-07-24,4720720409046 765-07-13,5330720114260 748-25-338,47","4730-080343,4720 016672,4720720260274 765-07-24,4720720409046 765-07-13,5330720114260 748-25-338,4720-001238 765-05-SB311,4720720408859765-05-SB312,5330720365256 765-06-311,5330720116592765-05-618,5330397585CQAICV SET 025,5331720321591919-01-10,5340720270536765-50-SB600",198,12,2,0,False,True,2026-05-07T13:01:17Z,2026-05-18T13:00:00Z,Ministry of Defence,Department of Military Affairs,OCIRW-1,home_boq_boql_boql_boq
9299183,GEM/2026/B/7512812,,Bid,Truck Mounted Suction Cum Jetting Machine,Truck Mounted Suction Cum Jetting Machine,1,1,2,0,False,False,2026-05-07T13:10:23Z,2026-05-18T13:00:00Z,,Urban Development Department Uttar Pradesh,Buyerhealth@chd,home_ve66014551_moto_spec_tr38225887
9299138,GEM/2026/B/7512771,,Bid,Repair and Overhauling Service - DEFECT OF STP CONTINUOUS LEAKAGE OF VACCUM FROM FLUSH CONTROL MECH,Repair and Overhauling Service - DEFECT OF STP CONTINUOUS LEAKAGE OF VACCUM FROM FLUSH CONTROL MECHANISM IN JUNIOR SAILORS WASHROOM; DEFECT OF STP CONTINUOUS LEAKAGE OF VACCUM FROM FLUSH CONTROL MECHANISM IN JUNIOR SAILORS WASHROOM; No; Buyer Premise..,1,1,2,0,False,False,2026-05-07T12:45:15Z,2026-05-18T13:00:00Z,Ministry of Defence,Department of Defence,MBN_LOGO,services_home_gene
9299115,GEM/2026/B/7512749,,Bid,Lighting Pole or Post and Hardware - Tubular Street Light Poles (V2),Lighting Pole or Post and Hardware - Tubular Street Light Poles (V2),1,1,2,0,False,False,2026-05-07T12:42:38Z,2026-05-18T13:00:00Z,,Panchayats and Rural Housing Department Gujarat,gp-jitali,home_elec_ligh_indu_li54074327
9275673,GEM/2026/B/7491678,,Bid,"TE70502,STOPE PIN ASSY,TE41785,SOCKET BOLT,TE70511,SOCKET HEAD BOLT,TE70512,VALVE ASSY,TE70514,VALV","TE70502,STOPE PIN ASSY,TE41785,SOCKET BOLT,TE70511,SOCKET HEAD BOLT,TE70512,VALVE ASSY,TE70514,VALVE ADJUSTER SET",20,5,2,0,False,True,2026-05-07T11:55:13Z,2026-05-18T13:00:00Z,Ministry of Defence,Department of Defence,oc1052-fw,home_boq_boql_boql_boq
9277051,GEM/2026/B/7492941,,Bid,Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Consumables for Printers,10,1,2,0,False,False,2026-05-04T12:16:25Z,2026-05-18T13:00:00Z,Ministry of Railways,Indian Railways,osp5secrhq,home_offi_offi_prin_tone
9276907,GEM/2026/B/7492811,,Bid,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co","Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Consumables for Printers",16,4,2,0,False,False,2026-05-04T12:19:06Z,2026-05-18T13:00:00Z,Ministry of Railways,Indian Railways,osp5secrhq,home_offi_offi_prin_tone
9291421,GEM/2026/B/7505751,,Bid,Drinking Water Coolers (V4) ISI Marked To IS 1475,Drinking Water Coolers (V4) ISI Marked To IS 1475,1,1,2,0,False,False,2026-05-06T12:16:18Z,2026-05-18T13:00:00Z,,Rural Development Department Uttar Pradesh,buyer@hariyawan,home_dist_heat_cool_dr07113352
9291296,GEM/2026/B/7505630,,Bid,Drinking Water Coolers (V4) ISI Marked To IS 1475,Drinking Water Coolers (V4) ISI Marked To IS 1475,3,1,2,0,False,False,2026-05-06T12:18:30Z,2026-05-18T13:00:00Z,,Rural Development Department Uttar Pradesh,buyer@hariyawan,home_dist_heat_cool_dr07113352
9334298,GEM/2026/R/668025,GEM/2026/B/7487165,RA,Monthly Basis Cab & Taxi Hiring Services - MUV; 2000 km x 320 hours; Outstation 24*7,Monthly Basis Cab & Taxi Hiring Services - MUV; 2000 km x 320 hours; Outstation 24*7,1,1,2,0,False,False,2026-05-16T13:00:00Z,2026-05-18T13:00:00Z,Ministry of Statistics and Programme Implementation,Department of Statistics and Programme Implementation,giridihbuycon02,services_home_ve54336454_mont
9334287,GEM/2026/R/668024,GEM/2026/B/7298882,RA,Computer Printer (V2),Computer Printer (V2),6,1,2,0,False,False,2026-05-16T13:00:00Z,2026-05-18T13:00:00Z,Ministry of Defence,Department of Defence Production,afkpvindirect.ofb@ofb.gov.in,home_info_comp_co66467174_comp
9328991,GEM/2026/B/7539777,,Bid,Repair and Overhauling Service - built up trucks; Bharatbenz; Yes; Buyer Premises,Repair and Overhauling Service - built up trucks; Bharatbenz; Yes; Buyer Premises,1,1,2,0,False,False,2026-05-14T12:54:14Z,2026-05-18T13:00:00Z,Ministry of Defence,Department of Military Affairs,Pradeepyadav@856,services_home_gene
9328669,GEM/2026/B/7539474,,Bid,"Catering Service per Packet based - Veg; Breakfast, Lunch, Snacks/High, Tea, Dinner, Sweet Box; Buf","Catering Service per Packet based - Veg; Breakfast, Lunch, Snacks/High, Tea, Dinner, Sweet Box; Buffet(Breakfast/Lunch/Dinner)",5035,1,2,0,False,False,2026-05-14T13:16:53Z,2026-05-18T13:00:00Z,Ministry of Defence,Department of Defence,buyer93bn,services_home_rest_ca11785255
9328618,GEM/2026/B/7539431,,Bid,Television (V3),Television (V3),2,1,2,0,False,False,2026-05-14T14:42:35Z,2026-05-18T13:00:00Z,Ministry of Defence,Department of Military Affairs,tuskers@26M2,home_dome_cons_audi_te62485268
9323460,GEM/2026/B/7534700,,Bid,Catering Service per Packet based - Veg; Dinner; As per scope of work,Catering Service per Packet based - Veg; Dinner; As per scope of work,500,1,2,0,False,False,2026-05-15T12:59:54Z,2026-05-18T13:00:00Z,Ministry of Defence,Department of Military Affairs,DLOGONS.HANSA,services_home_rest_ca11785255
9322623,GEM/2026/R/667029,GEM/2026/B/7421426,RA,Custom Bid for Services - Execution of Subsurface Infrastructure Work for Video Surveillance System,Custom Bid for Services - Execution of Subsurface Infrastructure Work for Video Surveillance System,1,1,2,0,False,False,2026-05-14T12:00:00Z,2026-05-18T13:00:00Z,Ministry of Defence,Department of Defence Research & Development,rajar.r,services_home_cust
