id,bid_number,parent_bid,ra_or_bid,category,full_category,quantity,item_count,status,is_custom,is_high_value,is_boq,start_date,end_date,ministry,department,buyer_id,category_id
9281168,GEM/2026/B/7496623,,Bid,LED Luminaire For Road And Street Lights Conforming To IS 10322 (Part 5/Section 3) (V3) (Under BIS ,LED Luminaire For Road And Street Lights Conforming To IS 10322 (Part 5/Section 3) (V3) (Under BIS Scheme - II),115,1,2,0,False,False,2026-05-02T15:48:24Z,2026-05-12T21:00:00Z,,Urban Development Department Uttar Pradesh,buycon1.npp.hardoi@gembuyer.in,home_el05420327_ligh_exte_le13704051
9280770,GEM/2026/B/7496251,,Bid,Handpump Sub-Assemblies (Deepwell Hand Pumps Components) Conforming IS 15500 (Part 3),Handpump Sub-Assemblies (Deepwell Hand Pumps Components) Conforming IS 15500 (Part 3),15,1,2,0,False,False,2026-05-02T18:23:51Z,2026-05-12T21:00:00Z,,Urban Development Department Uttar Pradesh,bcnpkheri,home_dist_in40220274_pump_hand
9272961,GEM/2026/B/7489228,,Bid,"Chair for General Purpose,Revolving Chair (V5)","Chair for General Purpose,Revolving Chair (V5)",25,2,2,0,False,False,2026-04-29T20:14:53Z,2026-05-12T21:00:00Z,,Farmer Welfare and Agriculture Development Department Madhya Pradesh,KUMSTIMRANI-STORE,"home_fu14684684_acco_fu82806882_fixe,home_fu14684684_acco_fu82806882_re71201828"
9269280,GEM/2026/B/7485917,,Bid,Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Consumables for Printers,35,1,2,0,False,False,2026-05-02T20:57:44Z,2026-05-12T21:00:00Z,Ministry of Railways,Indian Railways,admmasner,home_offi_offi_prin_tone
9310899,GEM/2026/R/665817,GEM/2026/B/7452522,RA,MEAT DRESSED FROZEN,MEAT DRESSED FROZEN,1450,1,2,1,False,False,2026-05-11T21:00:00Z,2026-05-12T21:00:00Z,Ministry of Defence,Department of Military Affairs,Sangeet519,home_univ_univ_univ_univ
9310898,GEM/2026/R/665816,GEM/2026/B/7452529,RA,MEAT DRESSED FROZEN,MEAT DRESSED FROZEN,720,1,2,1,False,False,2026-05-11T21:00:00Z,2026-05-12T21:00:00Z,Ministry of Defence,Department of Military Affairs,Sangeet519,home_univ_univ_univ_univ
9310897,GEM/2026/R/665815,GEM/2026/B/7452497,RA,MEAT DRESSED FROZEN,MEAT DRESSED FROZEN,1750,1,2,1,False,False,2026-05-11T21:00:00Z,2026-05-12T21:00:00Z,Ministry of Defence,Department of Military Affairs,Sangeet519,home_univ_univ_univ_univ
9246239,GEM/2026/B/7465214,,Bid,"Revolving chair,Arm Chair,Almirah Glass Door,ICU COT,Steel Airport Chair,Conference Chair With Writ","Revolving chair,Arm Chair,Almirah Glass Door,ICU COT,Steel Airport Chair,Conference Chair With Writing Board,Steel Rack,Foot Step,Executive table",98,9,2,0,False,True,2026-04-27T14:46:03Z,2026-05-12T21:00:00Z,,Local Self Government Department Kerala,aepdy,home_boq_boql_boql_boq
9310117,GEM/2026/B/7522716,,Bid,Repair and Overhauling Service - cars; MARUTI SUZUKI INDIA LIMITED; Yes; Buyer Premises,Repair and Overhauling Service - cars; MARUTI SUZUKI INDIA LIMITED; Yes; Buyer Premises,1,1,2,0,False,False,2026-05-09T19:34:36Z,2026-05-12T20:00:00Z,Ministry of Home Affairs,Central Armed Police Forces,40591124,services_home_gene
9310091,GEM/2026/B/7522692,,Bid,Repair and Overhauling Service - cars; TATA MOTORS; Yes; Buyer Premises,Repair and Overhauling Service - cars; TATA MOTORS; Yes; Buyer Premises,1,1,2,0,False,False,2026-05-09T19:16:19Z,2026-05-12T20:00:00Z,Ministry of Home Affairs,Central Armed Police Forces,40591124,services_home_gene
